电视频道,#genre#
CCTV8,http://123.160.20.172:85/tsfile/live/0008_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV8,http://43.251.226.110:8880/play/545.m3u8
CCTV8,http://43.251.226.110:8880/play/24.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV8,https://live.264788.xyz/channel/cctv8?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=9b256b5d0d7d31d0aa395813a05245f7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV8,http://60.10.139.113:8801/hls/8/index.m3u8

CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?authid=0&key=txiptv&playlive=0
CCTV9,http://43.251.226.110:8880/play/826.m3u8
CCTV9,http://123.113.104.82:85/tsfile/live/0009_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV9,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV9,http://43.251.226.110:8880/play/27.m3u8
CCTV9,http://123.14.80.113:9003/hls/9/index.m3u8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV9,http://43.251.226.110:8880/play/26.m3u8
CCTV9,http://183.214.23.16:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8
CCTV9,http://223.95.198.3:8000/hls/9/index.m3u8
CCTV9,http://182.150.23.74:808/hls/9/index.m3u8
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
CCTV9,http://101.66.199.163:9901/tsfile/live/0009_1.m3u8?authid=0%24LR%E2%80%A213%E2%80%A2IPV4%E3%80%8E%E7%BA%BF%E8%B7%AF3%E3%80%8F&key=txiptv&playlive=0
CCTV9,https://live.264788.xyz/channel/cctv9?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=9fb9358174c897392a181a9405abdfdc
CCTV9,https://live.264788.xyz/channel/cctv9?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=965471f22871b869185fa44895550cf6
CCTV9,http://222.214.208.34:59901/tsfile/live/0009_1.m3u8
CCTV9,http://101.200.122.188:1234/673168140
CCTV9,http://113.241.133.180:85/tsfile/live/0009_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV9,http://123.160.20.172:85/tsfile/live/0009_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV9,http://61.184.46.85:85/tsfile/live/0009_1.m3u8?authid=0%24%E8%8D%86%E5%B7%9E%E7%94%B5%E4%BF%A1&key=txiptv&playlive=1
CCTV9,http://39.165.39.49:85/tsfile/live/1009_1.m3u8?authid=0%24%C3%A6%C2%B2%C2%B3%C3%A5%EF%BF%BD%E2%80%94%C3%A7%C2%A7%C2%BB%C3%A5%C5%A0%C2%A8%C3%A9%E2%80%A6%E2%80%99%C3%A5%C2%BA%E2%80%94&key=txiptv&playlive=0
CCTV9,http://116.76.254.170:44330/tsfile/live/0009_1.m3u8?authid=0&key=txiptv&playlive=0

CCTV10,https://live.264788.xyz/channel/cctv10?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=a6610f7c03ec538e4603bb827ecc5fad
CCTV10,http://223.95.198.3:8000/hls/10/index.m3u8
CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
CCTV10,http://123.14.80.113:9003/hls/10/index.m3u8
CCTV10,http://69.30.245.50/live/cctv10.m3u8
CCTV10,http://43.251.226.110:8880/play/686.m3u8
CCTV10,http://123.160.20.172:85/tsfile/live/0010_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV10,https://live.264788.xyz/channel/cctv10?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=61d2faba189c1fee2c26fb733648e7d2
CCTV10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV10,http://192.151.150.154/live/cctv10hd.m3u8
CCTV10,http://123.113.104.82:85/tsfile/live/0010_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8
CCTV10,http://60.10.139.113:8801/hls/10/index.m3u8
CCTV10,http://43.251.226.110:8880/play/28.m3u8
CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV10,http://124.116.183.146:9901/tsfile/live/0010_1.m3u8
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV10,http://go.bkpcp.top/mg/cctv10
CCTV10,http://113.25.252.226:9901/tsfile/live/1014_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV10,http://153.0.171.163:85/tsfile/live/1009_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV10,http://183.214.23.16:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8
CCTV10,http://222.214.208.34:59901/tsfile/live/0010_1.m3u8
CCTV10,http://113.241.133.180:85/tsfile/live/0010_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV10,http://101.200.122.188:1234/624878405
CCTV10,http://j.s.bkpcp.top/jj/cctv10
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8
CCTV10,http://1.31.14.70:54321/hls/11/index.m3u8

CCTV11,http://192.151.150.154/live/cctv11hd.m3u8
CCTV11,http://198.204.228.26/live/cctv11hd.m3u8
CCTV11,http://42.237.154.160:9003/hls/11/index.m3u8
CCTV11,http://43.251.226.110:8880/play/687.m3u8
CCTV11,http://123.14.80.113:9003/hls/11/index.m3u8
CCTV11,http://123.113.104.82:85/tsfile/live/0011_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV11,http://183.214.23.16:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-11-H265_4000.m3u8
CCTV11,http://43.251.226.110:8880/play/30.m3u8
CCTV11,http://43.251.226.110:8880/play/828.m3u8
CCTV11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV11,http://69.30.246.194/live/cctv11.m3u8
CCTV11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV11,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CCTV11,http://113.241.133.180:85/tsfile/live/0011_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV11,https://live.264788.xyz/channel/cctv11?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=c69f5433fa130011553d458dc212c18b
CCTV11,http://101.66.199.163:9901/tsfile/live/0011_1.m3u8?authid=0%24LR%E2%80%A214%E2%80%A2IPV4%E3%80%8E%E7%BA%BF%E8%B7%AF3%E3%80%8F&key=txiptv&playlive=0
CCTV11,http://1.31.14.70:54321/hls/16/index.m3u8
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?authid=0&key=txiptv&playlive=0
CCTV11,http://175.154.151.98:808/hls/12/index.m3u8
CCTV11,http://123.160.20.172:85/tsfile/live/0011_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV11,http://223.95.198.3:8000/hls/11/index.m3u8
CCTV11,http://113.25.252.226:9901/tsfile/live/1015_1.m3u8?authid=0&key=txiptv&playlive=1

CCTV12,http://123.14.80.113:9003/hls/12/index.m3u8
CCTV12,http://198.204.228.26/live/cctv12hd.m3u8
CCTV12,http://123.160.20.172:85/tsfile/live/0012_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV12,http://39.165.39.49:85/tsfile/live/1000_1.m3u8?authid=0%24%C3%A6%C2%B2%C2%B3%C3%A5%EF%BF%BD%E2%80%94%C3%A7%C2%A7%C2%BB%C3%A5%C5%A0%C2%A8%C3%A9%E2%80%A6%E2%80%99%C3%A5%C2%BA%E2%80%94&key=txiptv&playlive=0
CCTV12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV12,https://live.264788.xyz/channel/cctv12?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=ab6198438329e6431e97e89390793ea5
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?authid=0&key=txiptv&playlive=0
CCTV12,http://221.7.175.154:8445/tsfile/live/1010_1.m3u8?authid=0%24%C3%A5%C2%B9%C2%BF%C3%A8%C2%A5%C2%BF%C3%A5%C5%92%E2%80%94%C3%A6%C2%B5%C2%B7%C3%A8%EF%BF%BD%E2%80%9D%C3%A9%E2%82%AC%C5%A1&key=txiptv&playlive=1
CCTV12,http://183.214.23.16:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-12H265_4000.m3u8
CCTV12,http://43.251.226.110:8880/play/31.m3u8
CCTV12,http://123.113.104.82:85/tsfile/live/0012_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8
CCTV12,http://101.66.199.163:9901/tsfile/live/0012_1.m3u8?authid=0%24LR%E2%80%A215%E2%80%A2IPV4%E3%80%8E%E7%BA%BF%E8%B7%AF5%E3%80%8F&key=txiptv&playlive=0
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8
CCTV12,http://101.200.122.188:1234/673168185
CCTV12,http://113.241.133.180:85/tsfile/live/0012_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV12,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV12,http://43.251.226.110:8880/play/830.m3u8
CCTV12,http://175.154.151.98:808/hls/13/index.m3u8
CCTV12,http://192.151.150.154/live/cctv12hd.m3u8
CCTV12,http://223.95.198.3:8000/hls/12/index.m3u8
CCTV12,http://61.184.46.85:85/tsfile/live/0012_1.m3u8?authid=0%24%E8%8D%86%E5%B7%9E%E7%94%B5%E4%BF%A1&key=txiptv&playlive=1
CCTV12,http://153.0.171.163:85/tsfile/live/1011_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8

CCTV13,http://43.251.226.110:8880/play/592.m3u8
CCTV13,http://go.bkpcp.top/mg/cctv13
CCTV13,http://m.061899.xyz/mg/cctv13
CCTV13,https://live.iill.top/douyin/547977714661
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV13,http://39.165.39.49:85/tsfile/live/1084_1.m3u8?authid=0%24%C3%A6%C2%B2%C2%B3%C3%A5%EF%BF%BD%E2%80%94%C3%A7%C2%A7%C2%BB%C3%A5%C5%A0%C2%A8%C3%A9%E2%80%A6%E2%80%99%C3%A5%C2%BA%E2%80%94&key=txiptv&playlive=0
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?authid=0&key=txiptv&playlive=0
CCTV13,http://j.s.bkpcp.top/jj/cctv13
CCTV13,http://222.214.208.34:59901/tsfile/live/0013_1.m3u8
CCTV13,http://123.14.80.113:9003/hls/13/index.m3u8
CCTV13,http://198.204.228.26/live/cctv13hd.m3u8
CCTV13,http://183.214.23.16:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-xw_4000.m3u8
CCTV13,http://43.251.226.110:8880/play/32.m3u8
CCTV13,http://43.251.226.110:8880/play/550.m3u8
CCTV13,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV13,http://123.160.20.172:85/tsfile/live/0013_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV13,http://221.7.175.154:8445/tsfile/live/1011_1.m3u8?authid=0%24%C3%A5%C2%B9%C2%BF%C3%A8%C2%A5%C2%BF%C3%A5%C5%92%E2%80%94%C3%A6%C2%B5%C2%B7%C3%A8%EF%BF%BD%E2%80%9D%C3%A9%E2%82%AC%C5%A1&key=txiptv&playlive=1
CCTV13,https://live.264788.xyz/channel/cctv13?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=625d6041e8ff594aef93d7ee5d8a98f3
CCTV13,http://69.30.246.194/live/cctv13.m3u8
CCTV13,https://live.264788.xyz/channel/cctv13?livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk&streamid=9ea97cd43bafe3b9e0250240d221d0e2
CCTV13,http://k.061899.xyz/k.php?id=cctv13
CCTV13,http://43.251.226.110:8880/play/689.m3u8
CCTV13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV13,http://183.11.239.36:808/hls/31/index.m3u8
CCTV13,http://153.0.171.163:85/tsfile/live/1012_1.m3u8?authid=0&key=txiptv&playlive=1
CCTV13,http://1.31.14.70:54321/hls/19/index.m3u8
CCTV13,http://101.66.199.163:9901/tsfile/live/0013_1.m3u8?authid=0%24LR%E2%80%A217%E2%80%A2IPV4%E3%80%8E%E7%BA%BF%E8%B7%AF6%E3%80%8F&key=txiptv&playlive=0
